**Total header lines = 12
**
**AC Lewis, AB Geltmacher, Naval Research Lab, 2004-2006
**alexis.lewis@nrl.navy.mil
**
**Grain ID File for AL6XN Superaustenitic Stainless Steel
**3D Volume has dimensions [119 x 112 x 79] voxels
**Data arranged in a 2D array of 119 x 8,848 integer values
**Rows 1-119 represent slice 1, 120-238 represent slice 2, etc.
**Slice 1 is the bottom slice (z=0)
**Calibration (microns per voxel) is [3.6, 3.6, 3.3]
**
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	74	74	74
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	74	74	74
10	10	10	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	74	74	74
10	10	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	74	74
10	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	74	74
10	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	51	51	70	70	70	70	70	70	70	70	70	70	70	70	70	96	96
10	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	51	51	51	51	51	51	70	70	70	70	78	78	70	78	78	78	78	70	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	70	78	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	19	30	30	30	30	30	30	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	36	30	30	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	75	75	75	75	96
19	16	16	19	19	19	19	19	16	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75	75
17	17	17	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	60	60	66	66	71	71	71	71	71	71	71	71	71	71	71	71	71	92	92
17	17	17	17	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	60	66	66	66	71	71	71	71	71	71	71	71	71	71	71	71	71	92	92
8	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	60	66	66	66	66	71	71	71	71	71	71	71	71	71	71	71	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	66	66	66	66	71	71	71	71	71	71	71	71	71	71	92	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	60	66	66	66	71	71	71	71	71	71	71	71	71	71	92	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	60	60	60	66	66	66	66	71	71	71	71	71	71	71	71	92	92	92	92	92
5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	76	76	76	71	76	76	76	76	76	92	92	92	92	92
5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	76	76	92	92	92	92
5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	76	79	79	92	92	92
5	5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	76	79	79	79	92	92
5	5	5	5	5	5	5	5	5	29	29	29	29	29	29	34	34	34	34	29	52	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	29	29	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	52	68	76	76	76	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	76	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	74	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	74	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	74	74	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	74	74	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	74	74	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	74	74	74	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	74	74	74	74	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	74	74	74	74	74	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	70	70	74	74	74	74	74	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	70	70	70	70	74	74	74	74	79	79	79	79	79	79
5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	34	48	48	52	52	52	52	52	52	52	52	52	70	70	70	70	74	74	74	74	79	79	79	79	79	79
5	5	5	5	5	5	5	30	30	34	34	34	34	34	34	34	34	34	34	34	48	48	48	48	52	52	52	52	52	52	52	70	70	70	70	70	70	74	74	74	79	79	79	79	79	79
5	5	21	21	21	5	30	30	30	30	30	34	34	34	34	34	34	34	34	34	48	48	48	48	48	52	52	52	52	52	70	70	70	70	70	70	70	70	74	74	74	79	79	79	79	79
5	5	21	21	21	30	30	30	30	30	30	30	30	34	34	34	34	34	34	48	48	48	48	48	48	48	48	52	52	70	70	70	70	70	70	70	70	70	74	74	74	79	79	79	79	79
10	10	10	21	21	30	30	30	30	30	30	30	30	30	30	30	34	34	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	74	74	79	79	79	79	79
10	10	10	21	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	74	74	74	79	79	79	79
10	10	10	21	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	74	74	74	79	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	74	79	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	74	74	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	74	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79
10	10	10	10	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	79	79
10	10	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	79
10	10	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	48	48	70	70	70	70	70	70	70	70	70	70	70	70	70	70	70	79
10	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	48	48	48	51	51	51	70	70	70	70	70	70	70	70	70	70	70	70	70	70	96
10	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	48	48	48	48	48	51	51	51	51	51	51	70	70	70	70	70	70	70	70	70	70	70	70	96	96
19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	70	70	70	78	78	70	78	78	78	78	70	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	62	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	30	30	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	30	30	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	78	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	30	30	30	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	78	78	75	96	96	96
19	19	19	19	19	19	19	19	30	30	30	30	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	78	78	78	75	75	75	75	96
19	19	19	19	19	19	19	19	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	19	19	16	16	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75	75
16	16	16	16	16	16	16	16	16	16	36	36	36	36	36	36	36	36	36	36	36	36	51	51	51	51	51	51	51	51	51	51	51	51	51	51	75	75	75	75	75	75	75	75	75	75
17	17	17	17	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	66	66	66	71	71	71	71	71	71	71	71	71	71	71	71	71	92	92
17	17	17	17	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	60	60	60	66	66	66	71	71	71	71	71	71	71	71	71	71	71	71	71	92	92
17	5	5	17	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	57	60	60	66	66	66	66	71	71	71	71	71	71	71	71	71	71	71	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	57	57	57	60	66	66	66	66	71	71	71	71	71	71	71	71	71	71	92	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	57	57	57	57	57	66	66	66	71	71	71	71	71	71	71	71	71	71	92	92	92	92
5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	57	57	57	57	57	66	66	66	66	71	71	71	71	71	71	71	71	92	92	92	92	92
5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	57	57	52	52	66	66	71	71	71	76	71	71	76	76	92	92	92	92	92
5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	76	79	79	92	92	92
5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	76	79	79	79	92	92
5	5	5	5	5	5	5	5	5	29	29	29	29	29	29	29	29	29	29	29	29	52	52	52	52	52	52	52	52	52	52	52	52	76	76	76	76	76	76	76	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	29	29	29	29	29	29	34	34	34	34	29	52	52	52	52	52	52	52	52	52	52	52	52	52	68	76	76	76	76	76	76	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	29	29	34	29	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	76	76	76	76	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	52	68	68	76	76	76	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	76	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	68	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	68	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	68	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	79	79	79	79	79	79	79	79	79	79
5	5	5	5	5	5	5	5	5	34	34	34	34	34	34	34	34	34	34	34	34	52	52	52	52	52	52	52	52	52	52	52	52	68	68	68	79	79	79	79	79	79	79	79	79	79
